date,time,entry,sl,tgt_1_3,risk_pts,1m_bb_pct_b,1m_bb_width,1m_bb_lbr,1m_ema9_vs_21,1m_ema21_vs_50,1m_close_vs_ema9,1m_close_vs_ema21,1m_ema9_slope,1m_rsi14,1m_stoch_k,1m_will_r,1m_mom10,1m_adx,1m_plus_di,1m_minus_di,1m_body_ratio,1m_lwr_ratio,1m_is_bull,1m_range_vs_atr,1m_close_pos,1m_hh_hl,1m_ret1,1m_ret3,1m_ret5,1m_d5l,1m_d5h,1m_d20l,1m_d20h,1m_atr14,1m_atr_exp,1m_vol5,1m_effort,5m_ema9_vs_ema21,5m_ema21_vs_ema50,5m_close_vs_ema9,5m_ema9_slope,5m_bb_pct_b,5m_bb_width,5m_bb_lower_breach_atr,5m_rsi14,5m_stoch_k,5m_will_r,5m_is_bullish,5m_body_ratio,5m_lower_wick_ratio,5m_range_vs_atr,5m_close_pos,5m_signal_active,5m_dist_to_prev_high_atr,5m_dist_to_prev_low_atr,5m_room_to_tgt3,15m_ema9_vs_ema21,15m_ema21_vs_ema50,15m_close_vs_ema9,15m_ema9_slope,15m_bb_pct_b,15m_bb_width,15m_bb_lower_breach_atr,15m_rsi14,15m_stoch_k,15m_will_r,15m_is_bullish,15m_body_ratio,15m_lower_wick_ratio,15m_range_vs_atr,15m_close_pos,15m_signal_active,15m_dist_to_prev_high_atr,15m_dist_to_prev_low_atr,15m_room_to_tgt3,1h_ema9_vs_ema21,1h_ema21_vs_ema50,1h_close_vs_ema9,1h_ema9_slope,1h_bb_pct_b,1h_bb_width,1h_bb_lower_breach_atr,1h_rsi14,1h_stoch_k,1h_will_r,1h_is_bullish,1h_body_ratio,1h_lower_wick_ratio,1h_range_vs_atr,1h_close_pos,1h_signal_active,1h_dist_to_prev_high_atr,1h_dist_to_prev_low_atr,1h_room_to_tgt3,tf_conf,tr_align,5m15m_both,15m1h_both,all3tf_sig,all3tf_up,price_vs_open_atr,price_vs_open_pct,open30_dir,open30_rng_atr,day_range_so_far,mins_open,mins_close,session,post_pattern,post_A_clean,post_A_delay,post_B_wick,post_C_coil,bars_to_ema9,consec_above_ema9,broke_sl,broke_sl_recovered,max_dd_atr,n_small_candles,range_compress,breakout_bar,breakout_str,pts5bars_atr,label
2024-10-03,10:55:00,25513.85,25506.6,25535.6,7.25,0.4473,0.0011,0.5968,-4.9739,-13.4029,2.9921,-1.9818,-1.3482,51.7897,45.4861,-54.5139,0.45,22.9599,21.2622,18.0034,0.7919,0.1812,1,0.9394,0.9732,0,0.0227,0.0339,0.0161,1.6518,-0.4098,1.6518,-2.4336,7.9305,1,0.027,0.9289,-12.8482,0.0,-17.7807,-14.391,0.183,0.0059,0.658,40.2355,5.6589,-94.3411,0,0.1101,0.4465,0.531,0.4465,0,0.4098,1.6518,0,0.0,0.0,-34.3002,-35.5373,0.2095,0.0061,0.5017,34.0759,28.5068,-71.4932,0,0.5746,0.2431,0.3186,0.2431,0,0.6305,1.6518,0,0.0,0.0,-23.45,-46.9,0.25,0.0055,0.2642,0.0,28.5068,-71.4932,0,0.8862,0.0569,0.6897,0.0569,0,8.4105,1.6708,1,0,0,0,0,0,0,7.6918,0.2397,1,23.687,7.8494,100,274,1,D_sl_hit,0,0,0,0,1,2,1,0,2.4336,1,0.7566,10,1.4249,0.2963,0
2024-10-03,11:06:00,25501.35,25495.85,25517.85,5.5,0.3474,0.0011,0.5014,-5.7392,-13.3672,1.0543,-4.6849,-2.3045,47.2311,48.6159,-51.3841,-11.65,29.1587,23.4816,25.0269,0.3292,0.354,1,1.033,0.6832,1,0.0092,0.0363,-0.0008,1.803,-0.3272,1.803,-2.2457,7.7926,1,0.0218,1.0691,-16.993,-1.3826,-15.2525,-14.0782,0.2014,0.0066,0.9679,36.8666,9.866,-90.134,1,0.2903,0.2258,0.6594,0.5161,0,0.4363,1.7517,0,0.0,0.0,-39.9698,-33.1459,0.1904,0.0065,0.508,33.0478,21.4799,-78.5201,0,0.6559,0.2319,0.3772,0.2319,0,0.77,1.803,0,0.0,0.0,-71.0625,-106.2375,0.175,0.0114,0.3322,0.0,3.6542,-96.3458,0,0.9036,0.0773,0.9381,0.0773,0,0.77,14.411,0,0,0,0,0,0,0,6.2238,0.1905,1,24.1061,6.3842,111,263,2,B_wick_recover,0,0,1,0,1,1,1,1,3.1761,3,0.5852,0,0.0,0.4363,0
2024-10-03,11:31:00,25432.35,25426.7,25449.3,5.65,0.3371,0.0042,2.4224,-16.7401,-28.563,1.4288,-15.3112,-2.085,43.0929,34.7571,-65.2429,-9.8,60.8659,16.7077,26.0894,0.2308,0.3125,1,0.8239,0.5433,1,0.0116,0.0551,0.0472,1.6438,-0.3763,1.6438,-5.4503,12.6231,0,0.0154,0.74,-35.4878,-10.1419,-50.4326,-38.781,-0.0449,0.0069,-0.4013,13.2007,2.5794,-97.4206,0,0.3978,0.1068,1.1392,0.1068,0,0.3763,2.1825,0,-5.976,0.0,-88.96,-55.89,0.0533,0.0101,0.1516,20.5969,1.8385,-98.1615,0,0.4849,0.1121,0.6464,0.1121,0,0.3763,2.7687,0,0.0,0.0,-71.0625,-106.2375,0.175,0.0114,0.3322,0.0,3.6542,-96.3458,0,0.9036,0.0773,0.9381,0.0773,0,5.9415,3.4302,1,0,0,0,0,0,0,-1.624,-0.0805,1,14.8815,1.6438,136,238,2,B_wick_recover,0,0,1,0,5,0,1,1,1.9528,2,1.0045,0,0.0,0.1268,0
2024-10-03,11:46:00,25415.4,25409.3,25433.7,6.1,0.3931,0.0013,0.6019,-8.9285,-26.034,1.2024,-7.7262,-3.4134,47.5157,47.6821,-52.3179,-7.05,28.7921,24.3995,28.2505,0.5608,0.2635,1,0.6885,0.8243,1,0.0148,0.0496,-0.0364,1.6748,-0.9584,1.6748,-2.0191,10.7474,0,0.0359,0.7327,-38.3749,-16.9728,-28.2967,-23.4859,0.1004,0.0073,0.4605,25.9782,7.1888,-92.8112,1,0.2287,0.0584,0.7347,0.2871,0,0.5722,1.3399,0,-12.4994,0.0,-74.088,-63.462,0.1159,0.011,0.3963,23.3049,3.6542,-96.3458,0,0.1231,0.2815,0.5481,0.2815,0,0.5722,2.4518,0,0.0,0.0,-71.0625,-106.2375,0.175,0.0114,0.3322,0.0,3.6542,-96.3458,0,0.9036,0.0773,0.9381,0.0773,0,8.5556,2.4518,1,0,0,0,0,0,0,-3.4846,-0.1471,1,17.4787,1.6748,151,223,2,B_wick_recover,0,0,1,0,2,0,1,1,1.8842,0,0.8635,0,0.0,0.5722,0
2024-10-03,11:55:00,25409.25,25401.0,25434.0,8.25,0.4387,0.0015,0.9473,-6.8569,-23.3601,3.7373,-3.1197,0.2777,52.126,55.116,-44.884,-2.4,20.8238,24.1372,26.2549,0.5739,0.3636,1,0.9244,0.9375,1,0.0211,0.0539,0.0293,2.122,-0.0578,2.122,-2.7208,9.5194,0,0.0209,0.9849,-38.3004,-19.2213,-25.0373,-23.4387,0.1304,0.0076,0.3854,25.1721,11.4407,-88.5593,0,0.199,0.7481,0.7382,0.7481,0,-0.0368,2.122,0,-12.4994,0.0,-74.088,-63.462,0.1159,0.011,0.3963,23.3049,3.6542,-96.3458,0,0.1231,0.2815,0.5481,0.2815,0,1.2921,2.122,0,0.0,0.0,-71.0625,-106.2375,0.175,0.0114,0.3322,0.0,3.6542,-96.3458,0,0.9036,0.0773,0.9381,0.0773,0,10.3053,2.122,1,0,0,0,0,0,0,-4.5801,-0.1713,1,19.7334,2.122,160,214,2,B_wick_recover,0,0,1,0,2,0,1,1,1.3236,3,1.1009,0,0.0,0.6408,0
2024-10-03,12:03:00,25401.05,25394.45,25420.85,6.6,0.4113,0.0011,0.5537,-5.5283,-20.486,1.2945,-4.2338,-1.6693,48.968,46.9388,-53.0612,-1.75,19.3486,19.9266,25.4409,0.8029,0.1606,1,0.7695,0.9635,1,0.0222,0.0386,-0.0285,1.4211,-0.8313,1.4211,-2.3029,8.9017,0,0.0279,0.7628,-37.5259,-23.6462,-20.7119,-17.5848,0.173,0.0079,1.0766,23.1801,6.651,-93.349,0,0.0893,0.6071,0.5745,0.6071,0,0.1517,1.4211,0,-18.8529,0.0,-64.8704,-56.9796,0.146,0.0117,0.6118,25.108,3.2541,-96.7459,0,0.2268,0.2724,0.5333,0.2724,0,1.3986,2.0446,0,0.0,0.0,-67.7076,-132.9424,0.2274,0.0128,0.6864,0.0,2.2715,-97.7285,0,0.511,0.1349,0.4619,0.1349,0,1.4885,3.6342,0,0,0,0,0,0,0,-5.8191,-0.2035,1,21.1028,1.4211,168,206,2,B_wick_recover,0,0,1,0,2,0,1,1,1.3031,0,1.1391,4,1.3087,0.3426,0
2024-10-03,12:08:00,25401.35,25392.2,25428.8,9.15,0.5799,0.0009,0.4217,-4.5382,-18.6676,4.2467,-0.2914,-2.4242,53.1851,56.9231,-43.0769,-6.95,20.5559,23.0908,26.4366,0.7269,0.042,1,1.2156,0.7689,0,0.0352,0.0018,0.0012,1.8898,-0.2809,1.8898,-1.5527,9.7892,1,0.0368,1.252,-34.7322,-25.0866,-4.5295,-12.4578,0.2716,0.0077,0.9758,37.0443,23.3735,-76.6265,1,0.5069,0.4931,1.164,1.0,0,1.0828,1.8898,0,-18.8529,0.0,-64.8704,-56.9796,0.146,0.0117,0.6118,25.108,3.2541,-96.7459,0,0.2268,0.2724,0.5333,0.2724,0,1.2412,1.8898,0,0.0,0.0,-67.7076,-132.9424,0.2274,0.0128,0.6864,0.0,2.2715,-97.7285,0,0.511,0.1349,0.4619,0.1349,0,1.3229,3.3353,0,0,0,0,0,0,0,-5.2609,-0.2023,1,19.1894,1.8898,173,201,2,B_wick_recover,0,0,1,0,1,4,1,1,1.2769,1,0.9419,0,0.0,1.2412,0
2024-10-03,12:25:00,25386.8,25381.1,25403.9,5.7,0.3517,0.0016,1.0258,-5.184,-14.4166,0.5981,-4.5859,-0.68,47.058,38.5694,-61.4306,-6.3,27.6825,18.5119,26.0292,0.554,0.2662,1,0.8442,0.8201,1,0.015,0.0244,0.0264,1.2329,-0.1518,1.6702,-3.2431,8.2328,0,0.0157,0.8389,-33.9171,-31.4373,-17.6871,-15.7924,0.2089,0.0071,1.234,28.0717,8.3543,-91.6457,1,0.2015,0.5275,0.6015,0.7289,0,-0.0121,1.6702,0,-25.2925,0.0,-64.8163,-50.9437,0.1427,0.0123,0.772,24.9699,0.7694,-99.2306,0,0.6252,0.0784,0.4713,0.0784,0,1.5001,1.6762,0,0.0,0.0,-67.7076,-132.9424,0.2274,0.0128,0.6864,0.0,2.2715,-97.7285,0,0.511,0.1349,0.4619,0.1349,0,3.3403,2.1985,1,0,0,0,0,0,0,-8.0228,-0.2595,1,22.8174,1.6702,190,184,2,B_wick_recover,0,0,1,0,8,0,1,1,1.5062,0,1.239,2,1.3543,0.0911,0
2024-10-03,12:33:00,25385.7,25379.4,25404.6,6.3,0.5652,0.001,0.9922,-4.0346,-13.4453,4.5271,0.4925,0.1336,55.5353,87.8553,-12.1447,-0.85,30.6326,20.2535,20.8062,0.6786,0.2214,1,0.8305,0.9,1,0.0232,0.0355,0.0152,2.017,-0.0831,2.017,-1.8153,8.4282,0,0.019,0.8299,-31.4633,-34.9087,-6.5278,-11.1811,0.2815,0.0064,1.2565,36.6007,26.6952,-73.3048,1,0.5618,0.2787,1.0229,0.8404,0,0.6229,2.017,0,-29.2713,0.0,-34.3331,-41.005,0.2351,0.0124,0.8182,37.5629,10.434,-89.566,1,0.4836,0.136,0.8064,0.6195,0,3.3934,2.017,1,0.0,0.0,-67.7076,-132.9424,0.2274,0.0128,0.6864,0.0,2.2715,-97.7285,0,0.511,0.1349,0.4619,0.1349,0,3.3934,2.017,1,0,0,0,0,0,0,-7.9673,-0.2638,1,22.2882,2.017,198,176,2,A_clean,1,0,0,0,1,8,0,0,0.0,0,1.1699,3,1.6729,3.3934,1
2024-10-03,13:57:00,25288.3,25234.5,25449.7,53.8,0.7499,0.0029,0.0174,-11.0182,-27.4703,28.4709,17.4527,-2.4293,64.6996,99.5587,-0.4413,31.15,56.9675,40.4282,24.9622,0.9787,0.0167,1,3.3395,0.9954,0,0.211,0.1311,0.1309,3.4847,-0.0154,3.4847,-0.5931,16.1852,1,0.1089,3.6496,-41.4628,-64.7409,-27.6326,-27.3623,0.1044,0.0075,-0.448,17.9727,20.7517,-79.2483,1,0.1558,0.3281,2.3968,0.4839,0,0.6395,3.4847,0,-65.6654,0.0,-82.0661,-59.6411,0.0713,0.0159,-0.0663,16.4067,10.5659,-89.4341,0,0.2944,0.4839,1.3008,0.4839,0,0.6395,3.4847,0,0.0,0.0,-129.7296,-158.1204,0.1305,0.017,0.1977,0.0,7.9254,-92.0746,0,0.7515,0.2206,1.2056,0.2206,0,5.5637,3.4847,0,0,0,0,0,0,0,-10.1667,-0.6465,1,11.6063,3.4847,282,92,3,A_clean,1,0,0,0,1,1,0,0,0.0,2,1.2413,3,1.211,0.6395,0
2024-10-03,14:30:00,25249.65,25230.3,25307.7,19.35,0.414,0.0014,-0.3549,-2.9978,-13.0507,0.9681,-2.0297,-2.0054,49.6084,48.6181,-51.3819,1.1,19.5124,12.3274,31.0286,0.2342,0.6374,1,1.8601,0.8716,0,0.0192,0.0034,0.0036,1.6213,-0.3728,1.6213,-2.3879,11.9351,1,0.0149,1.9482,-35.6836,-68.759,-17.9881,-14.0762,0.2033,0.0072,1.2134,30.643,12.61,-87.39,0,0.5118,0.2677,0.4573,0.2677,0,0.3728,0.6912,0,-78.6626,0.0,-70.0183,-51.9643,0.1025,0.0166,0.7399,18.5104,4.6832,-95.3168,0,0.814,0.1755,0.7653,0.1755,0,2.212,0.9635,0,0.0,0.0,-118.3483,-145.3874,0.189,0.0187,0.6913,0.0,4.0205,-95.9795,0,0.3167,0.2927,0.5313,0.2927,0,3.0875,1.6213,0,0,0,0,0,0,0,-17.0254,-0.7983,1,15.7392,1.6213,315,59,4,A_clean,1,0,0,0,1,3,0,0,0.0,2,1.0984,2,1.2903,2.3586,0
